"","question1","question2","r"
"2894","become overwhelmed by events","how often do you worry about criticisms that might be made of your work by your teacher or employer",0.155328836987078
"2895","become overwhelmed by events","do you often feel uncomfortable meeting new people",0.17027033633707
"2896","become overwhelmed by events","when you have to write an argument to convince your teacher who may disagree with your ideas",-0.0545254947277192
"2897","become overwhelmed by events","have you ever felt ashamed of your physique or figure",-0.0455213946821631
"2898","become overwhelmed by events","have you ever felt inferior to most other people in athletic ability",-0.0520828009200102
"2899","become overwhelmed by events","do you ever feel so discouraged with yourself that you wonder whether you are a worthwhile person",0.0018813542372693
"2900","become overwhelmed by events","do you ever feel afraid or anxious when you are going into a room by yourself where other people have already gathered and are talking",-0.0117490194335493
"2901","become overwhelmed by events","how often do you worry whether other people like to be with you",-0.0309612329025878
"2902","become overwhelmed by events","how often do you have trouble expressing your ideas when you have to put them into writing as an assignment",-0.0219562439582662
"2903","become overwhelmed by events","do you often feel that most of your friends or peers are more physically attractive than yourself",0.0674718607984533
"2904","become overwhelmed by events","when involved in sports requiring physical coordination are you often concerned that you will not do well",0.053119256880632
